observationDate,observationAbout,variableMeasured,value,unit,measurementMethod,observationPeriod
2013,wikidataId/Q1180,dcid:NDAP_NaturalGrowthRate_Total,12.1,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1180,dcid:NDAP_InfantMortalityRate_Total,37,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1184,dcid:NDAP_BirthRate_Total,24.6,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1184,dcid:NDAP_DeathRate_Total,6.8,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1184,dcid:NDAP_NaturalGrowthRate_Total,17.8,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1184,dcid:NDAP_InfantMortalityRate_Total,37,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1185,dcid:NDAP_BirthRate_Total,18.3,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1185,dcid:NDAP_DeathRate_Total,7.0,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1185,dcid:NDAP_NaturalGrowthRate_Total,11.3,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1185,dcid:NDAP_InfantMortalityRate_Total,31,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1186,dcid:NDAP_BirthRate_Total,14.7,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1186,dcid:NDAP_DeathRate_Total,6.9,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1186,dcid:NDAP_NaturalGrowthRate_Total,7.8,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1186,dcid:NDAP_InfantMortalityRate_Total,12,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1188,dcid:NDAP_BirthRate_Total,26.3,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1188,dcid:NDAP_DeathRate_Total,8.0,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1188,dcid:NDAP_NaturalGrowthRate_Total,18.4,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1188,dcid:NDAP_InfantMortalityRate_Total,54,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1191,dcid:NDAP_BirthRate_Total,16.5,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1191,dcid:NDAP_DeathRate_Total,6.2,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1191,dcid:NDAP_NaturalGrowthRate_Total,10.2,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1191,dcid:NDAP_InfantMortalityRate_Total,24,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1193,dcid:NDAP_BirthRate_Total,14.7,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1193,dcid:NDAP_DeathRate_Total,4.0,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1193,dcid:NDAP_NaturalGrowthRate_Total,10.6,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1193,dcid:NDAP_InfantMortalityRate_Total,10,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1195,dcid:NDAP_BirthRate_Total,23.9,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1195,dcid:NDAP_DeathRate_Total,7.6,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1195,dcid:NDAP_NaturalGrowthRate_Total,16.4,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1195,dcid:NDAP_InfantMortalityRate_Total,47,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1502,dcid:NDAP_BirthRate_Total,16.1,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1502,dcid:NDAP_DeathRate_Total,4.3,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1502,dcid:NDAP_NaturalGrowthRate_Total,11.8,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1502,dcid:NDAP_InfantMortalityRate_Total,35,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1599,dcid:NDAP_BirthRate_Total,15.4,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1599,dcid:NDAP_DeathRate_Total,3.1,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1599,dcid:NDAP_NaturalGrowthRate_Total,12.3,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1599,dcid:NDAP_InfantMortalityRate_Total,18,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q22048,dcid:NDAP_BirthRate_Total,19.6,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q22048,dcid:NDAP_DeathRate_Total,8.4,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q22048,dcid:NDAP_NaturalGrowthRate_Total,11.3,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q22048,dcid:NDAP_InfantMortalityRate_Total,51,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q22424,dcid:NDAP_BirthRate_Total,15.7,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q22424,dcid:NDAP_DeathRate_Total,6.7,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q22424,dcid:NDAP_NaturalGrowthRate_Total,9.0,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q22424,dcid:NDAP_InfantMortalityRate_Total,26,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1437,dcid:NDAP_BirthRate_Total,25.6,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1437,dcid:NDAP_DeathRate_Total,6.5,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1437,dcid:NDAP_NaturalGrowthRate_Total,19.1,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1437,dcid:NDAP_InfantMortalityRate_Total,47,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1505,dcid:NDAP_BirthRate_Total,17.1,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1505,dcid:NDAP_DeathRate_Total,5.2,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1505,dcid:NDAP_NaturalGrowthRate_Total,11.8,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1505,dcid:NDAP_InfantMortalityRate_Total,22,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1445,dcid:NDAP_BirthRate_Total,15.6,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1445,dcid:NDAP_DeathRate_Total,7.3,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1445,dcid:NDAP_NaturalGrowthRate_Total,8.3,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1445,dcid:NDAP_InfantMortalityRate_Total,21,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1363,dcid:NDAP_BirthRate_Total,13.7,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1363,dcid:NDAP_DeathRate_Total,4.7,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1363,dcid:NDAP_NaturalGrowthRate_Total,9.0,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1363,dcid:NDAP_InfantMortalityRate_Total,26,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1498,dcid:NDAP_BirthRate_Total,27.2,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1498,dcid:NDAP_DeathRate_Total,7.7,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1498,dcid:NDAP_NaturalGrowthRate_Total,19.5,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1498,dcid:NDAP_InfantMortalityRate_Total,50,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1499,dcid:NDAP_BirthRate_Total,18.2,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1499,dcid:NDAP_DeathRate_Total,6.1,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1499,dcid:NDAP_NaturalGrowthRate_Total,12.1,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1499,dcid:NDAP_InfantMortalityRate_Total,32,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1356,dcid:NDAP_BirthRate_Total,16.0,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1356,dcid:NDAP_DeathRate_Total,6.4,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1356,dcid:NDAP_NaturalGrowthRate_Total,9.6,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1356,dcid:NDAP_InfantMortalityRate_Total,31,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q40888,dcid:NDAP_BirthRate_Total,14.6,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q40888,dcid:NDAP_DeathRate_Total,4.6,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q40888,dcid:NDAP_NaturalGrowthRate_Total,10.0,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q40888,dcid:NDAP_InfantMortalityRate_Total,24,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q43433,dcid:NDAP_BirthRate_Total,14.7,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q43433,dcid:NDAP_DeathRate_Total,4.0,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q43433,dcid:NDAP_NaturalGrowthRate_Total,10.7,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q43433,dcid:NDAP_InfantMortalityRate_Total,21,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q46107,dcid:NDAP_BirthRate_Total,25.5,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q46107,dcid:NDAP_DeathRate_Total,4.4,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q46107,dcid:NDAP_NaturalGrowthRate_Total,21.1,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q46107,dcid:NDAP_InfantMortalityRate_Total,31,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q66743,dcid:NDAP_BirthRate_Total,17.9,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q66743,dcid:NDAP_DeathRate_Total,4.9,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q66743,dcid:NDAP_NaturalGrowthRate_Total,13.0,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q66743,dcid:NDAP_InfantMortalityRate_Total,20,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1353,dcid:NDAP_BirthRate_Total,17.2,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1353,dcid:NDAP_DeathRate_Total,4.1,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1353,dcid:NDAP_NaturalGrowthRate_Total,13.1,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q1353,dcid:NDAP_InfantMortalityRate_Total,24,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q26927,dcid:NDAP_BirthRate_Total,14.8,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q26927,dcid:NDAP_DeathRate_Total,6.3,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q26927,dcid:NDAP_NaturalGrowthRate_Total,8.5,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q26927,dcid:NDAP_InfantMortalityRate_Total,24,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q66583,dcid:NDAP_BirthRate_Total,15.7,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q66583,dcid:NDAP_DeathRate_Total,7.0,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q66583,dcid:NDAP_NaturalGrowthRate_Total,8.7,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,wikidataId/Q66583,dcid:NDAP_InfantMortalityRate_Total,17,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,country/IND,dcid:NDAP_BirthRate_Total,21.4,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,country/IND,dcid:NDAP_DeathRate_Total,7.0,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,country/IND,dcid:NDAP_NaturalGrowthRate_Total,14.4,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
2013,country/IND,dcid:NDAP_InfantMortalityRate_Total,40,PerThousand,NDAP_NBO_SlumCompendium2015_SRS,P1Y
