observationDate,observationAbout,variableMeasured,value,unit,measurementMethod,observationPeriod
2011,wikidataId/Q1188,dcid:NDAP_SlumWorkParticipation_Male,51.8,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1188,dcid:NDAP_SlumWorkParticipation_Female,17.1,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1191,dcid:NDAP_SlumWorkParticipation_Total,38.1,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1191,dcid:NDAP_SlumWorkParticipation_Male,56.5,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1191,dcid:NDAP_SlumWorkParticipation_Female,17.0,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1195,dcid:NDAP_SlumWorkParticipation_Total,34.0,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1195,dcid:NDAP_SlumWorkParticipation_Male,45.9,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1195,dcid:NDAP_SlumWorkParticipation_Female,22.0,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1502,dcid:NDAP_SlumWorkParticipation_Total,40.0,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1502,dcid:NDAP_SlumWorkParticipation_Male,49.7,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1502,dcid:NDAP_SlumWorkParticipation_Female,30.6,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1599,dcid:NDAP_SlumWorkParticipation_Total,34.4,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1599,dcid:NDAP_SlumWorkParticipation_Male,43.9,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1599,dcid:NDAP_SlumWorkParticipation_Female,24.2,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q22048,dcid:NDAP_SlumWorkParticipation_Total,36.2,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q22048,dcid:NDAP_SlumWorkParticipation_Male,54.9,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q22048,dcid:NDAP_SlumWorkParticipation_Female,16.5,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q22424,dcid:NDAP_SlumWorkParticipation_Total,35.9,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q22424,dcid:NDAP_SlumWorkParticipation_Male,55.5,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q22424,dcid:NDAP_SlumWorkParticipation_Female,13.7,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1437,dcid:NDAP_SlumWorkParticipation_Total,32.8,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1437,dcid:NDAP_SlumWorkParticipation_Male,50.9,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1437,dcid:NDAP_SlumWorkParticipation_Female,13.1,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1505,dcid:NDAP_SlumWorkParticipation_Total,41.0,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1505,dcid:NDAP_SlumWorkParticipation_Male,56.2,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1505,dcid:NDAP_SlumWorkParticipation_Female,24.8,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1445,dcid:NDAP_SlumWorkParticipation_Total,40.9,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1445,dcid:NDAP_SlumWorkParticipation_Male,58.6,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1445,dcid:NDAP_SlumWorkParticipation_Female,23.4,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1363,dcid:NDAP_SlumWorkParticipation_Total,36.4,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1363,dcid:NDAP_SlumWorkParticipation_Male,56.7,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1363,dcid:NDAP_SlumWorkParticipation_Female,16.0,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1498,dcid:NDAP_SlumWorkParticipation_Total,31.0,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1498,dcid:NDAP_SlumWorkParticipation_Male,48.5,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1498,dcid:NDAP_SlumWorkParticipation_Female,11.4,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1499,dcid:NDAP_SlumWorkParticipation_Total,32.2,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1499,dcid:NDAP_SlumWorkParticipation_Male,51.3,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1499,dcid:NDAP_SlumWorkParticipation_Female,10.7,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1356,dcid:NDAP_SlumWorkParticipation_Total,36.5,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1356,dcid:NDAP_SlumWorkParticipation_Male,56.6,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1356,dcid:NDAP_SlumWorkParticipation_Female,15.0,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q40888,dcid:NDAP_SlumWorkParticipation_Total,38.8,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q40888,dcid:NDAP_SlumWorkParticipation_Male,57.5,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q40888,dcid:NDAP_SlumWorkParticipation_Female,18.5,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q43433,dcid:NDAP_SlumWorkParticipation_Total,36.6,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q43433,dcid:NDAP_SlumWorkParticipation_Male,54.9,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q43433,dcid:NDAP_SlumWorkParticipation_Female,13.1,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1353,dcid:NDAP_SlumWorkParticipation_Total,35.4,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1353,dcid:NDAP_SlumWorkParticipation_Male,55.7,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q1353,dcid:NDAP_SlumWorkParticipation_Female,11.0,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q66583,dcid:NDAP_SlumWorkParticipation_Total,34.9,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q66583,dcid:NDAP_SlumWorkParticipation_Male,53.6,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,wikidataId/Q66583,dcid:NDAP_SlumWorkParticipation_Female,17.1,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,country/IND,dcid:NDAP_SlumWorkParticipation_Total,36.4,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,country/IND,dcid:NDAP_SlumWorkParticipation_Male,54.3,Percent,NDAP_NBO_SlumCompendium2015,P1Y
2011,country/IND,dcid:NDAP_SlumWorkParticipation_Female,17.1,Percent,NDAP_NBO_SlumCompendium2015,P1Y
